"V1","post_id","image_id","insta_objects","caption","time_post","likes","num_comments","loc_id","loc_name","loc_zip","loc_city","area","dest","sample","date","month","year","day","dest_id"
64594,"B0dZKc_hkJi","5d5916f586e809344e105dd8_B0dZKc_hkJi_3.jpg","","190709 World Travel season ii D+105<U+0001F1F2><U+0001F1F9>
.
On the way to Mdina (feat. St Pauls Cataboms)
.
#changsfotos #nimoh #photography #foto<U+0001F4F7> #sony #a7rm2 #goprohero6 #samyang #voigtlander #lgv30 #travel #aroundtheworld #backpacking #snapshot #dailyshot #europe #malta #mdina #catacomb #<U+C720><U+B7FD> #<U+BAB0><U+D0C0> #<U+C74C><U+B514><U+B098> #<U+AD6C><U+C2DC><U+AC00><U+C9C0> #<U+C138><U+ACC4><U+C77C><U+C8FC> #<U+C138><U+ACC4><U+C5EC><U+D589> #<U+C5EC><U+D589><U+C5D0><U+BBF8><U+CE58><U+B2E4> #<U+C5EC><U+D589><U+C0AC><U+C9C4> #<U+BC30><U+B0AD><U+C5EC><U+D589> #<U+C9C0><U+AD6C><U+BCC4><U+C5EC><U+D589><U+C790>",1564314396,32,2,347684686,"St. Paul's Catacombs","","Rabat, Malta",4,40,0,2019-07-28,7,2019,28,1
142619,"Byrs43MntjD","5d5ae58f86e8094271d13339_Byrs43MntjD_4.jpg","","Wandering in Athens <U+0001F481><U+0001F3FC><U+0001F1EC><U+0001F1F7> #polishgirl #traveladdict #stewardess #aroundtheworld #athens #greece #grecja #summer #beautiful #hot #sightseeing #travel #crewlife #sunset #beer",1560499532,86,NA,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-06-14,6,2019,14,0
41687,"BztWgkZHd82","5d34136b86e8091ae491cdbe_BztWgkZHd82_4.jpg","","Valletta & The Upper Barraka Gardens #upperbarrakkagardens #malta #valletta #holiday #beautifulcitiesoftheworld #babysfirstholiday",1562702391,31,NA,1017917870,"Upper Barrakka Gardens","","Valletta, Malta",4,40,0,2019-07-09,7,2019,9,1
137596,"ByffXOOoFIx","5d5aea8486e8094271d13e38_ByffXOOoFIx_3.jpg","","#acropolis #parthenon #erectheum #oldtempleofathena #athens #greece #mycity #sunday #sun #blue #sky #summer #in #the #city #june #goodvibes #travel #wanderlust #achitecture #explore #discover #walk #lookup #history #civilization #myworld <U+0001F1EC><U+0001F1F7>",1560089788,53,0,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,0,2019-06-09,6,2019,9,0
65622,"B0gqkfkIVjd","5d5915de86e809344e105a77_B0gqkfkIVjd_0.jpg"," indoor","#ricordi #memories #amsterdam#rio#malta#sidney#paris#cervia#rimini#riccione#ricordi#estate#mare#brasil#madrid#fratello#cassa#sun#world#ibiza#Romagna#london#palermo#firstpost#holiday#holidays",1564424185,28,0,568322862,"Mondo","","Mondo",4,40,1,2019-07-29,7,2019,29,1
152043,"BzDjaMhHHAR","5d5adc9d86e8094271d11e03_BzDjaMhHHAR_1.jpg","","#pool#sun#vacation#me#selfie#ptkselfie #fun#ig_selfie_ #feelgreeece #meetgreece_ #teamgreece<U+0001F1EC><U+0001F1F7> #follow#folowme#ig_portrait #in_portrait #portrait#ig_urban #photooftheday#bd_greece #bns_greece#athens#greece#womangreece#nature#follow#followme",1561299869,1571,6,NA,"","","",2,22,0,2019-06-23,6,2019,23,0
12806,"BytPveUH7WM","5d59394a86e809344e10c90d_BytPveUH7WM_2.jpg","","Malta... ahhhh prometo em breve te vejo novamente !!! #atriz #actress #malta #europa #europe #travel #viagem #comino",1560551360,144,1,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,0,2019-06-14,6,2019,14,1
228555,"B2JoVW7IF-u","5d8f0fdc86e80933b9c9cab1_B2JoVW7IF-u_2.jpg","","“As someone fairly committed to the death of our solar system and ultimately the entropy of the universe, I think the question of what we should worry about is irrelevant in the end” (Bruce Hood) #stoaofattalos #stoaofattalosmuseum #ancientagora #entropy #athens #athina #greece #grecia #hellas #travel #wanderlust #nomad",1567946228,19,0,315537502303816,"Ancient Agora Museum","","Athens, Greece",2,22,0,2019-09-08,9,2019,8,0
219635,"B1xf_8VgBre","5d8f179886e80933b9c9dce1_B1xf_8VgBre_4.jpg","","7 flights, 5 different airports, 3 high speed trains, 2 rental cars, 3 subway rides, multiple bus trips and endless miles walked, our Eurotrip has come to an end.
Total distance travelled is 18629kms in 15 days. (not including all the walking I forced the kids to do!!) I can’t even begin to count all the cool sights we’ve seen and views I’ve admired. 
Athens & Santorini, Greece. 
Naples, Sorrento, Positano, Amalfi, Ravello, Rome, Florence and Venice,  Italy. 
My boys have been so good and tolerant and curious and enjoyed every minute of it (and the pizza). I truly hope they keep their love for travel as they get older & never stop wanting to explore the world.  Travel is humbling. 
Every stop we’ve made has been more than I expected it to be and better than the last. I checked off so many items from my bucket list. I don’t want it to end. 
Greece and Italy you did not disappoint. I hope I’m lucky enough to visit again one day.  A piece of my heart will be left behind... As for travelling with only a carryon for 2 wks...the boys really enjoyed carrying around a bunch of my stuff (haha) and as you can see from most of my pics my hair and my wardrobe were the only things that suffered!! Where to next...
Wanderlust 
#italy #greece #athens #santorini #positano #amalfi #sorrento #naples #rome #florence #venice #wanderlust #bucketlist #travel #travelbug #lonelyplanet #kidsandmom #lovesofmylife #getushome #missmyollie #grateful #humbled #istillcantspeakitalian",1567136552,41,1,356874488000751,"Venice Airport","30173","Tessera, Veneto, Italy",2,22,0,2019-08-30,8,2019,30,0
91074,"B1ZXPIfCNJe","5d8e61078b5f3a513cf46e0a_B1ZXPIfCNJe_0.jpg"," one or more people, outdoor and closeup","#lavalletta #malta #maltainlove #thecolorsofmalta #seaandbeach #summertime #travel <U+0001F1F2><U+0001F1F9>",1566326651,38,3,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-08-20,8,2019,20,1
138107,"Byin8AFCib0","5d5ae90786e8094271d13b1a_Byin8AFCib0_0.jpg"," indoor","Lighting up !! #indianmasala #athens #greece #traveldiaries #travelogram #igshotz #ipa_shots #restaurant #travel_drops_ #weekly_feature #footstepabroad #ig_myshots #painting #shotoftheday #ig_worldclub #lightup #world_photography_club #foto4everofficial #oneplus #igdaily #feather_perfection #yourclicks #maibhisadakchap #killereyes #travelphotography #photo_pond #instagram #_bg_shots #illuminate #vision
@colourful_world_pictures @world_photo_addiction @official.photograph.club @world_click_ @creative__up @timed.perfection @photo.aperture @maestro_photography @world_photography_page @photo_pond @shotoftheday @mypixeldiary @lovely_earthshotz @travel_drops_ @nature_perfection
@travl_gram @instagram @ig @foto4everofficial @divine_worldplaces @best_worldplaces @_BG_shots",1560194947,56,0,1363051200393821,"Indian Masala","105 55","Athens, Greece",2,22,1,2019-06-10,6,2019,10,0
130292,"B2utZ1ZoTnm","5d8e46638b5f3a513cf41a4c_B2utZ1ZoTnm_6.jpg","","#throwback #memories #holiday #malta #photoshoot #session #mdina",1569190400,76,0,NA,"","","",4,40,0,2019-09-22,9,2019,22,1
122392,"B2cKbU6CZYW","5d8e4c3d8b5f3a513cf42c4d_B2cKbU6CZYW_3.jpg","","Street arts <U+0001F3AD> <U+0001F64F>.#marsaxlokk #bluelagoon #artist #malta  #travel #summer #paris #gozo #blog #nickiminaj #valletta #love #europe #blogger #photography #picoftheday #peace #instagood #belgique #foodporn #holiday #sun #sea #food #travelgram #beautiful #island #me #kimkardashian #maldives",1568568083,26,0,235023499,"Marsaxlokk, Malta","","Marsaxlokk, Malta",4,40,0,2019-09-15,9,2019,15,1
44831,"Bz1BeW5AMSV","5d3410f586e8091ae491c6ee_Bz1BeW5AMSV_1.jpg","","#4thofjuly #weekend #europetravel #travel #mediterraneansea #malta #valletta #travelphotography",1562959799,64,NA,773125348,"Valetta Malta","","Valletta, Malta",4,40,0,2019-07-12,7,2019,12,1
151649,"BzBs3YbJbyi","5d5add2786e8094271d11f64_BzBs3YbJbyi_3.jpg","","<U+0395><U+03AF>µa<U+03B9> p<U+03BF><U+03BB><U+03AF>t<U+03B7><U+03C2>, <U+03CC><U+03C7><U+03B9> t<U+03B7><U+03C2> <U+0391><U+03B8><U+03AE><U+03BD>a<U+03C2> <U+03AE> t<U+03B7><U+03C2> <U+0395><U+03BB><U+03BB><U+03AC>da<U+03C2>, a<U+03BB><U+03BB><U+03AC> t<U+03BF><U+03C5> <U+03BA><U+03CC>sµ<U+03BF><U+03C5> - S<U+03C9><U+03BA><U+03C1><U+03AC>t<U+03B7><U+03C2> <U+0001F1EC><U+0001F1F7> #Athens #Greece #Acropolis #<U+1F00><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B9><U+03C2> #Parthenon #<U+03A0>a<U+03C1><U+03B8>e<U+03BD><U+03CE><U+03BD> #PanathenaicStadium #<U+03A0>a<U+03BD>a<U+03B8><U+03B7><U+03BD>a<U+03CA><U+03BA><U+03CC>St<U+03AC>d<U+03B9><U+03BF> #Europe #Trip",1561237718,39,3,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-06-22,6,2019,22,0
107561,"B168BHlBGuA","5d8e56848b5f3a513cf44c2c_B168BHlBGuA_0.jpg"," cloud, sky, outdoor and nature","#photography #lovinmalta #artisricshots #mobilephonephotography #artisticphotos #maltasociety #summer #beachlife #spiaggia  #instaphoto #photooftheday #malta #maltagram #malta<U+0001F1F2><U+0001F1F9> #maltalovers #islandlife #islanders #blackandwhite #discovermalta #travelgram  #travelphotography #travellingthroughtheworld #joyoftravel #happy #happiness #sunrise #beach #summertime #sunsets",1567453232,20,0,74290334,"Bingemma, Malta","","Bingemma, Malta",4,40,1,2019-09-02,9,2019,2,1
158684,"BzTBlWKgEU0","5d5ad6b086e8094271d110e2_BzTBlWKgEU0_0.jpg"," sky, house and outdoor","Old avenues of #Athens the corridor to the #Acropolis...or so I thought wandered about a half dozen of these till I found the proper entrance. #exploreathens #greekhistory #athenstravel #athensphotography #dashtinations #dashmcallan almost went #assassinscreed and scaled the cliffs. Vacation #odessey",1561819005,9,0,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-06-29,6,2019,29,0
64152,"B0d99ovHKnJ","5d5916b686e809344e105d11_B0d99ovHKnJ_1.jpg","","Taz-Zriezaq #zriezaqbay #zriezaq #sunday #sun #sea #island #malteseisalnds #gozo #malta #travel",1564333689,88,6,2932326,"Qala, Malta","QLA","Qala, Malta",4,40,0,2019-07-28,7,2019,28,1
90078,"B1WJLC-hj9m","5d8e623e8b5f3a513cf47229_B1WJLC-hj9m_2.jpg","","Shovelling it in! #whatareholidaysfor #malta #maltesecuisine #icecream",1566218615,14,0,219990830,"Valletta, Malta","","Valletta, Malta",4,40,0,2019-08-19,8,2019,19,1
242117,"B2rIFi8l0DU","5d8f030e86e80933b9c9ae84_B2rIFi8l0DU_0.jpg"," one or more people, people sitting, table, indoor and food","#today#meeting#meetinginrestaurant#filous#friends#greece#athens#athenstrip",1569070172,27,1,NA,"","","",2,22,1,2019-09-21,9,2019,21,0
155557,"BzK9JbbAFgW","5d5ad9cf86e8094271d117c4_BzK9JbbAFgW_0.jpg"," sky, cloud and outdoor","Travelling back in time...
.
.
#athens #atenas #greece #acropolis #greece_travel #athenas #columns #ig_greece #visitathens #discoverathens #beautifulgreece #lovegreece #loveathens #instagreece #instaathens #sonya5000 #sonyalpha5000",1561548244,59,3,833907121,"Acropolis of Athens","105 58","Athens, Greece",2,22,1,2019-06-26,6,2019,26,0
182354,"B0RP7_YCOfI","5d5ac0f986e8094271d0def3_B0RP7_YCOfI_3.jpg","","<U+041D><U+0430><U+0441><U+044B><U+0449><U+0435><U+043D><U+043D><U+044B><U+0439> <U+0432><U+044B><U+0448><U+0435><U+043B> <U+0434><U+0435><U+043D><U+0435><U+043A>! #greece #travel #summer #athens #greek #sea #nature #followforfollow #followforfollowback #santorini #love #greekislands #visitgreece #beach #photography #sun #europe #sunset #island #instagood #travelphotography #photooftheday #vacation #evia #yachtnavi #holiday #cyclades #grecia #travelgram #brovatravel @yachtnavi @vlad_michael @asyabrovko @_ka0nasi_ @orest.browko",1563906905,69,0,260933162,"Límni, Evvoia, Greece","","Límni, Evvoia, Greece",2,22,0,2019-07-23,7,2019,23,0
61016,"B0WpRZMJnXc","5d5918c986e809344e106383_B0WpRZMJnXc_2.jpg","","#malta #holiday #sun #bestfriend #goals",1564087960,12,0,243916039,"Malta","","",4,40,0,2019-07-25,7,2019,25,1
147637,"By4f6kohJik","5d5ae0cb86e8094271d127be_By4f6kohJik_1.jpg","","As mentioned in the prev video post, in our bus trip, we stopped at A3 station for Acropolis visit.
First thing u see once u enter this area is the Theater of Dionysus, being located on the south side of the Acropolis
.
.
.
The Theatre of Dionysus was used as a theatre from the sixth century BC onwards. 
It was the first and largest theatre to be built in Athens and could seat up to 17,000 people. 
It was dedicated to Dionysus, the Greek god of drama and wine and many other things <U+0001F644>
.
.
.
The history is not about the big picture but about the small details we framed .. enjoy!
.
.
.
#WorldTravelOpus #travebucketlist #Travelers #Traveler #Exploring #Explorer #Wander #selfie #Wanderlust #photographytips #TravelBlogger #TravelPhotography #TravelDiary #TravelLife #TravelPics #TravelTips #TravelAddict #traveladdicted 
#athens #athensgreece #greece<U+0001F1EC><U+0001F1F7> #parthenon #acropolis #citadel #athens_city #greekfoodstories #greekmythology #travelphotographyguide #theaterofdionysus #dionysus",1560928938,71,2,230435767,"Theatre of Dionysus","","Athens, Greece",2,22,0,2019-06-19,6,2019,19,0
96785,"B1iSdk3Baok","5d8e5e6e8b5f3a513cf46599_B1iSdk3Baok_2.jpg","","Back from the most amazing holiday. Wish I was back there now already #Malta #lovemalta #vacation #family #malta<U+0001F1F2><U+0001F1F9> #<U+0001F1F2><U+0001F1F9> #valletta #mdina #isla #senglea",1566626138,23,3,NA,"","","",4,40,0,2019-08-24,8,2019,24,1
151094,"BzB1dxxFKKR","5d5add1c86e8094271d11f47_BzB1dxxFKKR_3.jpg","","#athens #life #travelingwithkids #familyvacation #Greece #acropolis #templeofzeus #zeus #olympicarena #panathenaicstadium",1561242226,23,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-06-22,6,2019,22,0
17110,"By0p7bHp-Lr","5d5936df86e809344e10c133_By0p7bHp-Lr_0.jpg"," outdoor, water and nature","#bluegrotto #malta #holidays #landscape #blue #sea #clear <U+0001F499>",1560799970,20,0,NA,"","","",4,40,1,2019-06-17,6,2019,17,1
46377,"Bz3Ks3dFKf1","5d34105e86e8091ae491c556_Bz3Ks3dFKf1_0.jpg"," house, plant, sky, tree and outdoor","#malta #travelling #travelphotography #travelblogger #nature #naturephotography #naturelovers #likethis #followme #lovelife #loveyourself #blessed #happytime #man #nofilter #sunshine #bluesky #sun #popeye",1563031745,14,NA,NA,"","","",4,40,1,2019-07-13,7,2019,13,1
230237,"B2L0YpmI_Yw","5d8f0f3486e80933b9c9c8f3_B2L0YpmI_Yw_4.jpg","","#travel #greece #athens #acropolis #parthenon #history #sculpture #visit#panoramic #beautiful #summerdream #onelife <U+0001F1EC><U+0001F1F7><U+0001F3DB><U+0001F30D>",1568019655,25,0,37297686,"Acropolis - <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7>","15121","Athens, Greece",2,22,0,2019-09-09,9,2019,9,0
134336,"B26sQAADSJ-","5d8e425286e8096400567503_B26sQAADSJ-_3.jpg","","#malta #valetta  #merturk48 #merturk #beskazalimistafe #worktrip #worktravel",1569592448,109,0,NA,"","","",4,40,0,2019-09-27,9,2019,27,1
51674,"B0AqnX1CD14","5d340d6e86e8091ae491bc00_B0AqnX1CD14_0.jpg"," one or more people, people sitting and food","#morningface #malta #hamrun #cannolosiciliano #cappuccino #holiday",1563350467,16,NA,217547760,"Il-Hamrun, Malta","","Il-Hamrun, Malta",4,40,1,2019-07-17,7,2019,17,1
188816,"B0jFfwnhpY9","5d5abb2686e8094271d0d13a_B0jFfwnhpY9_0.jpg"," sky, mountain, tree, outdoor and nature","#streetphotography #photography #bnw #street #photooftheday #ig #travel #art #photo #instagood #bw #athens #photographer #streetstyle #picoftheday #streetart #life #love #streetphoto #city #travelphotography #instagram #urban #architecture #portrait #acropolismuseum #nature #acropolis #greece #plaka",1564505411,41,1,238063174,"Vassilisis Sofia's Avenue","","Athens, Greece",2,22,1,2019-07-30,7,2019,30,0
214300,"B1mM95KnEgK","5d8f1b0486e80933b9c9e58e_B1mM95KnEgK_0.jpg","","I was NOT prepared to walk into a Japan-meets Disney(??) trippy street in the middle of Athens today! What is this city?? <U+0001F602><U+0001F36D><U+2602><U+FE0F><U+0001F643><U+0001F366><U+0001F338>
.
Where is my husband taking me? <U+0001F92A> I thought we were just going to swing by the Acropolis and then chill by the ocean. <U+0001F605><U+0001F648> Off to an interesting start~ Opa!!! <U+0001F483><U+0001F3FB>",1566757475,3830,40,320551545427424,"Mary Poppins","","Athens, Greece",2,22,1,2019-08-25,8,2019,25,0
10843,"BymoQlzoTm3","5d593b6d86e809344e10cf64_BymoQlzoTm3_0.jpg"," one or more people, people standing and outdoor","Geht los nach Malta <U+0001F618><U+2764><U+0001F459><U+0001F60E><U+0001F3CA><U+200D><U+2642><U+FE0F><U+2764>#malta #urlaub #vacaciones #holidays #reise #sommer #relax #sonne #meer #strand #playa",1560329333,29,1,27047417,"Hamburg Airport","22335","Hamburg-Nord, Hamburg, Germany",4,40,1,2019-06-12,6,2019,12,1
51826,"B0AkNDAio1z","5d340d7686e8091ae491bc14_B0AkNDAio1z_0.jpg"," one or more people","Cudowne miasto Valletta. Stolica Malty zrobila ogromne wrazenie. Pieknie, czysto, nie az tak drogo. Jedynie co to mega silny wiatr ale nie ma co narzekac. :) #malta #valetta #valletta #city #vallettamalta #vallettacity #vallettacitygate #vallettacityofculture #cityvalletta #fototravel #fotos #travelfoto #travelfotography #instagram #instagood #instatravel #travelphotography<U+0001F4F7> #travelphotografy #photooftheday #photography #photographer #zdjecie #fotograf #amator",1563347106,8,NA,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-07-17,7,2019,17,1
232121,"B2RXwlfIY-y","5d8f0d2786e80933b9c9c479_B2RXwlfIY-y_1.jpg","","#greece #athens #architecture #history #vacation #travelmore #rocks #exploremore #travel #city",1568205974,12,0,344564188,"Parlement grec","","Athens, Greece",2,22,0,2019-09-11,9,2019,11,0
205931,"B1NYru8H67W","5d5aae0f86e8094271d0ae81_B1NYru8H67W_3.jpg","","Herodestheatre#acropolis#athens#greece#Greekgods#theatre#iconic#beautifulscenery#architecture#summer#europe#JasonTravels",1565924757,10,0,497695287261955,"Herodes Theatre","","Athens, Greece",2,22,0,2019-08-16,8,2019,16,0
118208,"B2UFRuJont6","5d8e4ef58b5f3a513cf43454_B2UFRuJont6_2.jpg","","Holiday memories #travelphotography #memories #gingertraveldiary #vacances #goodtime #gingerartist #trzygracje #gingerwoman #conceptart #contemporaryart #maltaart #wakacje #positivevibes #polishwoman #polishartist #Poland #Malta",1568296947,116,0,NA,"","","",4,40,0,2019-09-12,9,2019,12,1
133593,"B24cZbboorS","5d8e43978b5f3a513cf412b0_B24cZbboorS_0.jpg","","Bar przy plazy. Wersja maltanska <U+0001F601><U+0001F37B><U+0001F30A> #malta #marsaxlokk #stpeterspool #beach #bar #beachbar #holidays",1569517028,13,2,245705432,"St Peter's Pool","Malta","Marsaxlokk, Malta",4,40,1,2019-09-26,9,2019,26,1
10688,"Byn1zHihDR9","5d593ae786e809344e10cdc6_Byn1zHihDR9_0.jpg","","Last day in #Malta #Comino #BlueLagoon #travel #adventure #mediterranean #Summer <U+0001F1F2><U+0001F1F9>",1560369986,150,3,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,1,2019-06-12,6,2019,12,1
205287,"B1OzVOfolEb","5d5aad9d86e8094271d0ad3e_B1OzVOfolEb_0.jpg"," one or more people, people standing, cloud, sky and outdoor","#vyletnici #acropolis #athens #greece #greece_travel #couplegoals<U+2764> #adrenalin_tour #mountains #sea #herewego <U+0001F60E>",1565972283,18,0,833907121,"Acropolis of Athens","105 58","Athens, Greece",2,22,1,2019-08-16,8,2019,16,0
145211,"ByyV4L-owcb","5d5ae2ed86e8094271d12d05_ByyV4L-owcb_1.jpg","","Arco de Adriano y Templo de Zeus. <U+0001F3DB> La Belleza es el esplendor de la verdad... #archofadrian #templeofzeus #athens #triptoathens #enjoylife  #travellerlover #lovegreece<U+0001F1EC><U+0001F1F7> #vacation #holydays #triptogreece",1560722349,24,1,263410644165149,"Temple De Zeus","","Athens, Greece",2,22,0,2019-06-16,6,2019,16,0
10298,"BylFeepF8Up","5d593bce86e809344e10d0ae_BylFeepF8Up_0.jpg","","Farewell to Malta! <U+0001F642> #holidays #europeanculture #travellingismypassion #islands #malta #marblefloor #chandelier #churches #fishermenvillage #boats #meditteraneansea #feelinggood #historicplaces #architectures #selfie #myself #friendly #victoria #marsaxlokk #lavalletta #memorable #memorablemoments #memorabletrip #memories<U+0001F495> #amazingjourney #amazingtimes #positivenergy #positiveness #light #stpaul",1560277542,39,2,243916039,"Malta","","",4,40,1,2019-06-11,6,2019,11,1
21832,"By9giuEIRRD","5d59343286e809344e10b844_By9giuEIRRD_0.jpg"," one or more people, people standing, stripes and outdoor","In beautiful Valletta <U+0001F1F2><U+0001F1F9> #malta #valletta #holiday #sun #summer #trip #me #blond #girl #woman #visitingmalta #beautiful #place #nofilterneeded",1561097039,730,75,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-06-21,6,2019,21,1
